,Date,Density,AVG_COEF,Modularity,AD_Pv,AD_Sv,AD_Cv,B_Sv,B_Cv
108,2020-05-17,0.018282312925170068,0.06593240470791491,0.03209539629805387,0.0024489795918367346,0.020833333333333332,0.0033333333333333335,1.5052631578947369,0.16333333333333333
109,2020-05-18,0.021794871794871794,0.0604563492063492,0.03934766214178053,0.003658536585365854,0.02564102564102564,0.005,1.5064935064935066,0.2
110,2020-05-19,0.024603174603174603,0.040611009361009365,0.04482846902201711,0.0045045045045045045,0.02857142857142857,0.006172839506172839,1.5072463768115942,0.2222222222222222
111,2020-05-20,0.023470839260312945,0.47172016579911313,0.04301909565067498,0.004048582995951417,0.02702702702702703,0.00554016620498615,1.5068493150684932,0.21052631578947367
112,2020-05-21,0.019696969696969695,0.4717251461988304,0.035780885780886174,0.002898550724637681,0.022727272727272728,0.003952569169960474,1.5057471264367817,0.17786561264822134
113,2020-05-22,0.01932367149758454,0.9129163488431223,0.0352294685990342,0.0027752081406105457,0.022222222222222223,0.003780718336483932,1.5056179775280898,0.17391304347826086
114,2020-05-23,0.014611338398597311,0.8910377130716115,0.02670952659263523,0.001694915254237288,0.017241379310344827,0.0022988505747126436,1.5043478260869565,0.135632183908046
115,2020-05-24,0.011234177215189873,1.3872105911330048,0.021001961133892372,0.000925925925925926,0.012658227848101266,0.00125,1.5031847133757963,0.1
116,2020-05-25,0.009152114454029034,1.5149135594087257,0.017357458447298708,0.0006184291898577613,0.010309278350515464,0.0008329862557267805,1.5025906735751295,0.08163265306122448
117,2020-05-26,0.00868185212845407,1.163377151432959,0.01655966176009849,0.0005494505494505495,0.009708737864077669,0.0007396449704142012,1.502439024390244,0.07692307692307693
118,2020-05-27,0.00885208452312964,1.1784996242047852,0.016954981178187865,0.0005601194921583271,0.00980392156862745,0.0007541478129713424,1.5024630541871922,0.07767722473604827
119,2020-05-28,0.009152114454029034,0.7123177842565597,0.017594453351908252,0.0006184291898577613,0.010309278350515464,0.0008329862557267805,1.5025906735751295,0.08163265306122448
120,2020-05-29,0.008516483516483516,0.9071399006173443,0.016477608413090563,0.0005390835579514825,0.009615384615384616,0.000725689404934688,1.502415458937198,0.07619738751814223
121,2020-05-30,0.007985049269452938,0.8598091256348136,0.01551463624467698,0.000500417014178482,0.009259259259259259,0.0006734006734006734,1.5023255813953489,0.0734006734006734
122,2020-05-31,0.008731327582579423,1.5621899300845883,0.01696075275222664,0.0006184291898577613,0.010309278350515464,0.0008329862557267805,1.5025906735751295,0.08163265306122448
123,2020-06-01,0.008662280701754385,0.8946382884294067,0.016704141683323848,0.0006443298969072165,0.010526315789473684,0.0008680555555555555,1.5026455026455026,0.08333333333333333
124,2020-06-02,0.007802445302445302,1.907093197951117,0.014997047857873994,0.0004740834386852086,0.009009009009009009,0.0006377551020408163,1.502262443438914,0.07142857142857142
125,2020-06-03,0.006633499170812604,0.8687484142454902,0.012748756218903796,0.000326797385620915,0.007462686567164179,0.0004389815627743635,1.5018726591760299,0.05926251097453907
126,2020-06-04,0.006076546345002721,0.9058637440738534,0.011655286960802657,0.00026845637583892615,0.006756756756756757,0.00036036036036036037,1.5016949152542374,0.05369369369369369
127,2020-06-05,0.0060125479261066575,0.9597619624938375,0.011477955253813548,0.00025799793601651185,0.006622516556291391,0.00034626038781163435,1.5016611295681064,0.05263157894736842
128,2020-06-06,0.00641025641025641,0.43588615636313005,0.012096857267308941,0.00028735632183908046,0.006993006993006993,0.00038580246913580245,1.5017543859649123,0.05555555555555555
129,2020-06-07,0.006212588427353528,1.513708855960136,0.011633087552843946,0.00026845637583892615,0.006756756756756757,0.00036036036036036037,1.5016949152542374,0.05369369369369369
130,2020-06-08,0.005851444948650585,1.4527828577114092,0.010895131080056339,0.0002358490566037736,0.006329113924050633,0.00031645569620253165,1.5015873015873016,0.05031645569620253
131,2020-06-09,0.005751092707614446,1.4264559897878106,0.010817166372719452,0.00022722108611679165,0.006211180124223602,0.00030483158055174517,1.5015576323987538,0.04938271604938271
132,2020-06-10,0.006549788239929085,1.326025306111513,0.01221424979764706,0.0002913752913752914,0.007042253521126761,0.0003912363067292645,1.5017667844522968,0.05594679186228482
133,2020-06-11,0.006909894969596462,1.6031611076115722,0.012834494195691867,0.000326797385620915,0.007462686567164179,0.0004389815627743635,1.5018726591760299,0.05926251097453907
